"purchase_date","shop_id","product_id","price","quantity","price_after_discount"
"2013-05-21",4001,4100018422,440,1,440
"2013-05-21",4001,4100024252,689,-1,-689
"2013-05-21",4001,4100024252,689,1,689
"2013-05-21",4001,4100024252,620,1,620
"2013-05-21",4001,4100024331,2149,1,2149
"2013-05-21",4001,4100027527,2898,1,2898
"2013-05-21",4001,4100035583,6567,1,6567
"2013-05-21",4001,4300007221,3620,1,3620
"2013-05-21",4001,4300012221,4606,1,4606
"2013-05-21",4001,4300037272,2930,1,2930
"2013-05-21",4001,4300042281,3407,1,3407
"2013-05-21",4001,4300051325,7250,1,7250
"2013-05-21",4001,4300059234,6905,1,6905
"2013-05-21",4001,4900000032,149,1,149
"2013-05-21",4001,4900001067,148,1,148
"2013-05-21",4001,4900001156,99,1,99
"2013-05-22",4001,4100007361,2810,1,2810
"2013-05-22",4001,4100012053,1880,1,1880
"2013-05-22",4001,4100027414,467,1,467
"2013-05-22",4001,4100027769,404,1,404
"2013-05-22",4001,4100036235,75,1,75
"2013-05-22",4001,4300037075,2410,1,2410
"2013-05-22",4001,4300043332,2810,1,2810
"2013-05-22",4001,4300043663,7114,1,7114
"2013-05-22",4001,4300052294,1355,1,1355
"2013-05-22",4001,4300058419,4969,1,4969
"2013-05-22",4001,4300058897,3742,1,3742
"2013-05-22",4001,4300059236,8200,1,8200
"2013-05-22",4001,4900001028,99,1,99
"2013-05-22",4001,4900001063,99,1,99
"2013-05-22",4001,4900001067,148,1,148
"2013-05-23",4001,4100021344,2305,1,2305
"2013-05-23",4001,4100024262,775,1,775
"2013-05-23",4001,4100027830,2689,1,2689
"2013-05-23",4001,4100028372,2267,1,2267
"2013-05-23",4001,4100028716,1199,1,1199
"2013-05-23",4001,4100041596,5363,1,5363
"2013-05-23",4001,4300049852,3049,1,3049
"2013-05-23",4001,4300054332,3306,1,3306
"2013-05-23",4001,4900000378,148,1,148
"2013-05-23",4001,4900001028,99,1,99
"2013-05-23",4001,4900001067,149,1,149
"2013-05-24",4001,4100006759,303,1,303
"2013-05-24",4001,4100006770,278,1,278
"2013-05-24",4001,4100006771,471,1,471
"2013-05-24",4001,4100008608,769,1,769
"2013-05-24",4001,4100024126,3135,1,3135
"2013-05-24",4001,4100024275,3339,1,3339
"2013-05-24",4001,4100028067,710,1,710
"2013-05-24",4001,4100034310,150,1,150
"2013-05-24",4001,4100035630,3212,1,3212
"2013-05-24",4001,4100036229,3339,1,3339
"2013-05-24",4001,4100041012,4036,1,4036
"2013-05-24",4001,4100041875,375,1,375
"2013-05-24",4001,4300018381,2923,1,2923
"2013-05-24",4001,4300037229,2010,1,2010
"2013-05-24",4001,4300040994,2656,1,2656
"2013-05-24",4001,4300041695,5319,1,5319
"2013-05-24",4001,4300043139,1759,1,1759
"2013-05-24",4001,4300043397,6887,1,6887
"2013-05-24",4001,4300044313,160,1,160
"2013-05-24",4001,4300044436,7725,1,7725
"2013-05-24",4001,4300051098,2432,1,2432
"2013-05-24",4001,4300052296,2276,1,2276
"2013-05-24",4001,4300058428,7182,1,7182
"2013-05-24",4001,4300059222,8174,1,8174
"2013-05-24",4001,4300061194,2590,1,2590
"2013-05-24",4001,4300061203,2590,1,2590
"2013-05-24",4001,4900000357,99,1,99
"2013-05-24",4001,4900001020,99,1,99
"2013-05-24",4001,4900001028,98,1,98
"2013-05-24",4001,4900001040,99,1,99
"2013-05-24",4001,4900001042,149,1,149
"2013-05-24",4001,4900001047,99,1,99
"2013-05-24",4001,4900001063,98,1,98
"2013-05-24",4001,4900001156,99,1,99
"2013-05-25",4001,4100040913,11191,1,11191
"2013-05-25",4001,4300037275,2480,1,2480
"2013-05-25",4001,4300037744,3752,1,3752
"2013-05-25",4001,4300044454,3041,1,3041
"2013-05-25",4001,4300059090,5260,1,5260
"2013-05-25",4001,4300061193,2590,1,2590
"2013-05-25",4001,4300061202,2590,1,2590
"2013-05-25",4001,4900001063,99,1,99
"2013-05-25",4001,4900001067,149,1,149
"2013-05-26",4001,4100002921,2459,1,2459
"2013-05-26",4001,4100027388,1695,1,1695
"2013-05-26",4001,4100028841,4591,1,4591
"2013-05-26",4001,4100041209,3638,1,3638
"2013-05-26",4001,4300037380,6125,1,6125
"2013-05-26",4001,4300037389,7890,1,7890
"2013-05-26",4001,4300037507,796,1,796
"2013-05-26",4001,4300042023,1045,1,1045
"2013-05-26",4001,4300042381,2708,1,2708
"2013-05-26",4001,4300058891,4944,1,4944
"2013-05-26",4001,4300059162,2418,1,2418
"2013-05-27",4001,4100006796,420,1,420
"2013-05-27",4001,4100027409,565,1,565
"2013-05-27",4001,4100027926,1259,1,1259
"2013-05-27",4001,4100028695,4550,1,4550
"2013-05-27",4001,4100041174,2820,1,2820
"2013-05-27",4001,4300007486,1215,1,1215
"2013-05-27",4001,4300015998,2095,1,2095
"2013-05-27",4001,4300016504,1244,1,1244
"2013-05-27",4001,4300041522,2215,1,2215
"2013-05-27",4001,4300042988,3690,1,3690
"2013-05-27",4001,4300044524,5445,1,5445
"2013-05-27",4001,4300044888,6578,1,6578
"2013-05-27",4001,4300049689,4354,1,4354
"2013-05-27",4001,4900001040,99,1,99
"2013-05-27",4001,4900001061,98,1,98
"2013-05-28",4001,4100002921,2815,1,2815
"2013-05-28",4001,4100024343,3785,1,3785
"2013-05-28",4001,4100024355,2421,1,2421
"2013-05-28",4001,4100027821,590,1,590
"2013-05-28",4001,4100038476,645,1,645
"2013-05-28",4001,4100041211,3688,1,3688
"2013-05-28",4001,4300037144,749,1,749
"2013-05-28",4001,4300037376,8444,1,8444
"2013-05-28",4001,4300037461,7835,1,7835
"2013-05-28",4001,4300037719,460,1,460
"2013-05-28",4001,4300037719,729,1,729
"2013-05-28",4001,4300042893,4577,1,4577
"2013-05-28",4001,4300049452,560,1,560
"2013-05-28",4001,4300058401,6513,1,6513
"2013-05-28",4001,4300058425,19375,1,19375
"2013-05-28",4001,4300058511,4928,1,4928
"2013-05-28",4001,4300058563,2998,1,2998
"2013-05-28",4001,4300058738,4171,1,4171
"2013-05-28",4001,4900001027,99,1,99
"2013-05-28",4001,4900001047,98,1,98
"2013-05-28",4001,4900001061,98,1,98
"2013-05-28",4001,4900001067,148,1,148
"2013-05-28",4001,4900001156,99,1,99
"2013-05-29",4001,4100006787,239,1,239
"2013-05-29",4001,4100010946,1796,1,1796
"2013-05-29",4001,4100041214,5259,1,5259
"2013-05-29",4001,4300043594,5840,1,5840
"2013-05-29",4001,4300044066,5015,1,5015
"2013-05-29",4001,4300058491,3619,1,3619
"2013-05-29",4001,4900001027,98,1,98
"2013-05-30",4001,4100024247,979,1,979
"2013-05-30",4001,4100028782,3999,1,3999
"2013-05-30",4001,4100038474,1059,1,1059
"2013-05-30",4001,4300025890,3737,1,3737
"2013-05-30",4001,4300037152,1737,1,1737
"2013-05-30",4001,4300037346,5700,1,5700
"2013-05-30",4001,4300037878,1779,1,1779
"2013-05-30",4001,4300039247,1559,1,1559
"2013-05-30",4001,4300040669,2460,1,2460
"2013-05-30",4001,4300044853,1729,1,1729
"2013-05-30",4001,4300058442,12982,1,12982
"2013-05-30",4001,4300058929,4240,1,4240
"2013-05-30",4001,4900001052,98,1,98
"2013-05-30",4001,4900001063,99,1,99
"2013-05-30",4001,4900001067,149,1,149
"2013-05-31",4001,4100013679,7690,1,7690
"2013-05-31",4001,4100024150,239,1,239
"2013-05-31",4001,4100024958,12156,1,12156
"2013-05-31",4001,4100040861,329,1,329
"2013-05-31",4001,4300036840,4755,1,4755
"2013-05-31",4001,4300041058,8310,1,8310
"2013-05-31",4001,4300041696,5100,1,5100
"2013-05-31",4001,4300042807,9325,1,9325
"2013-05-31",4001,4300042993,7906,1,7906
"2013-05-31",4001,4300044011,3140,1,3140
"2013-05-31",4001,4300058649,3896,1,3896
"2013-05-31",4001,4900001020,99,1,99
"2013-05-31",4001,4900001027,98,1,98
"2013-05-31",4001,4900001164,129,1,129
"2013-06-01",4001,4100028365,4222,1,4222
"2013-06-01",4001,4100040974,872,1,872
"2013-06-01",4001,4300014936,2488,1,2488
"2013-06-01",4001,4300036914,2730,1,2730
"2013-06-01",4001,4300043492,4175,1,4175
"2013-06-01",4001,4300044046,3130,1,3130
"2013-06-01",4001,4300058651,6654,1,6654
"2013-06-01",4001,4300061194,2590,1,2590
"2013-06-01",4001,4900000037,99,1,99
"2013-06-02",4001,4100006776,215,1,215
"2013-06-02",4001,4100024308,320,1,320
"2013-06-02",4001,4100028621,2619,1,2619
"2013-06-02",4001,4100035713,3139,1,3139
"2013-06-02",4001,4300037917,5915,1,5915
"2013-06-02",4001,4300041589,17077,1,17077
"2013-06-02",4001,4300049690,4486,1,4486
"2013-06-02",4001,4300055013,5675,1,5675
"2013-06-02",4001,4300058757,3760,1,3760
"2013-06-02",4001,4300059109,5452,1,5452
"2013-06-02",4001,4300059126,3575,1,3575
"2013-06-02",4001,4900000357,98,1,98
"2013-06-02",4001,4900001027,98,1,98
"2013-06-02",4001,4900001052,99,1,99
"2013-06-02",4001,4900001063,99,1,99
"2013-06-03",4001,4100016062,1263,1,1263
"2013-06-03",4001,4300044646,6367,1,6367
"2013-06-03",4001,4300049720,9484,1,9484
"2013-06-03",4001,4300050879,5061,1,5061
"2013-06-03",4001,4300052690,10175,1,10175
"2013-06-03",4001,4300054894,1699,1,1699
"2013-06-03",4001,4300059937,3626,1,3626
"2013-06-03",4001,4300060683,251,1,251
"2013-06-05",4001,4100024219,33565,1,33565
"2013-06-05",4001,4100027989,690,1,690
"2013-06-05",4001,4100028111,425,1,425
"2013-06-05",4001,4100028849,5970,1,5970
"2013-06-05",4001,4100041906,825,1,825
"2013-06-05",4001,4300009318,3560,1,3560
"2013-06-05",4001,4300024428,5240,1,5240
"2013-06-05",4001,4300037250,2619,1,2619
"2013-06-05",4001,4300037543,4400,1,4400
"2013-06-05",4001,4300041621,7919,1,7919
"2013-06-05",4001,4300043582,3680,1,3680
"2013-06-05",4001,4300043991,8540,1,8540
"2013-06-05",4001,4300044199,10127,1,10127
"2013-06-05",4001,4300058414,2430,1,2430
"2013-06-05",4001,4300058684,4285,1,4285
"2013-06-05",4001,4300058959,38415,1,38415
"2013-06-05",4001,4300059269,11740,1,11740
"2013-06-05",4001,4300061201,2590,1,2590
"2013-06-05",4001,4900001027,99,1,99
"2013-06-05",4001,4900001027,98,1,98
"2013-06-05",4001,4900001067,149,1,149
"2013-06-06",4001,4100028611,3023,1,3023
"2013-06-06",4001,4300041229,2360,1,2360
"2013-06-06",4001,4300054489,2929,1,2929
"2013-06-06",4001,4300057992,5039,1,5039
"2013-06-06",4001,4300058780,7854,1,7854
"2013-06-06",4001,4300059075,2780,1,2780
"2013-06-06",4001,4300059140,2225,1,2225
"2013-06-06",4001,4300059309,6087,1,6087
"2013-06-06",4001,4300061198,2590,1,2590
"2013-06-06",4001,4900001027,99,1,99
"2013-06-06",4001,4900001067,148,1,148
"2013-06-07",4001,4100005264,1700,1,1700
"2013-06-07",4001,4100024342,3110,1,3110
"2013-06-07",4001,4100040965,749,1,749
"2013-06-07",4001,4100041051,1329,1,1329
"2013-06-07",4001,4100041060,2847,1,2847
"2013-06-07",4001,4100041192,1845,1,1845
"2013-06-07",4001,4300005368,10312,1,10312
"2013-06-07",4001,4300006897,2859,1,2859
"2013-06-07",4001,4300041121,4165,1,4165
"2013-06-07",4001,4300052453,3959,1,3959
"2013-06-07",4001,4300058529,4872,1,4872
"2013-06-07",4001,4300058994,4117,1,4117
"2013-06-07",4001,4900000036,99,1,99
"2013-06-07",4001,4900001027,99,1,99
"2013-06-07",4001,4900001052,99,1,99
"2013-06-07",4001,4900001067,149,3,447
"2013-06-08",4001,4100014998,2540,1,2540
"2013-06-08",4001,4100022298,1745,1,1745
"2013-06-08",4001,4100028089,949,1,949
"2013-06-08",4001,4100040088,2219,1,2219
"2013-06-08",4001,4300008513,11991,1,11991
"2013-06-08",4001,4300021265,509,1,509
"2013-06-08",4001,4300037372,2939,1,2939
"2013-06-08",4001,4300040687,2527,1,2527
"2013-06-08",4001,4300041860,1890,1,1890
"2013-06-08",4001,4300042683,3788,1,3788
"2013-06-08",4001,4300043166,2429,1,2429
"2013-06-08",4001,4300043939,3609,1,3609
"2013-06-08",4001,4300058563,3485,1,3485
"2013-06-08",4001,4300058827,7615,1,7615
"2013-06-08",4001,4300059088,4364,1,4364
"2013-06-08",4001,4900001031,149,1,149
"2013-06-08",4001,4900001058,99,1,99
"2013-06-08",4001,4900001067,148,1,148
"2013-06-08",4001,4900001156,99,1,99
"2013-06-08",4001,4900001162,129,1,129
"2013-06-09",4001,4100004429,1600,1,1600
"2013-06-09",4001,4100006510,550,1,550
"2013-06-09",4001,4100006781,224,1,224
"2013-06-09",4001,4100006790,279,1,279
"2013-06-09",4001,4100024292,219,1,219
"2013-06-09",4001,4100024298,385,1,385
"2013-06-09",4001,4100027722,620,1,620
"2013-06-09",4001,4100028450,2694,1,2694
"2013-06-09",4001,4300005499,4275,1,4275
"2013-06-09",4001,4300042978,5161,1,5161
"2013-06-09",4001,4300044016,3169,1,3169
"2013-06-09",4001,4300052893,3005,1,3005
"2013-06-09",4001,4300053434,4960,1,4960
"2013-06-09",4001,4300058862,6065,1,6065
"2013-06-09",4001,4900001047,98,1,98
"2013-06-09",4001,4900001063,99,1,99
"2013-06-10",4001,4100006764,369,1,369
"2013-06-10",4001,4100016144,2829,1,2829
"2013-06-10",4001,4100024130,6786,1,6786
"2013-06-10",4001,4100024134,3099,1,3099
"2013-06-10",4001,4100027216,565,1,565
"2013-06-10",4001,4100039698,75,1,75
"2013-06-10",4001,4300007730,930,1,930
"2013-06-10",4001,4300043291,6040,1,6040
"2013-06-10",4001,4300043329,3039,1,3039
"2013-06-10",4001,4300058847,5223,1,5223
"2013-06-10",4001,4900001047,99,1,99
"2013-06-10",4001,4900001067,148,1,148
"2013-06-10",4001,4900001067,149,1,149
"2013-06-10",4001,4900001933,369,1,369
"2013-06-11",4001,4100024457,3674,1,3674
"2013-06-11",4001,4100024977,229,1,229
"2013-06-11",4001,4100041088,589,1,589
"2013-06-11",4001,4300018392,4690,1,4690
"2013-06-11",4001,4300037150,1624,1,1624
"2013-06-11",4001,4300041521,1914,1,1914
"2013-06-11",4001,4300042648,1140,1,1140
"2013-06-11",4001,4300043455,3374,1,3374
"2013-06-11",4001,4300054887,3629,1,3629
"2013-06-11",4001,4300058693,2460,1,2460
"2013-06-11",4001,4300058725,6724,1,6724
"2013-06-11",4001,4300059113,1883,1,1883
"2013-06-11",4001,4900001067,149,1,149
"2013-06-11",4001,4900001067,148,1,148
"2013-06-12",4001,4100006677,1309,1,1309
"2013-06-12",4001,4300036758,1250,1,1250
"2013-06-12",4001,4300041211,2705,1,2705
"2013-06-12",4001,4300041938,1831,1,1831
"2013-06-12",4001,4300042126,3465,1,3465
"2013-06-12",4001,4300042262,2065,1,2065
"2013-06-12",4001,4300042910,8652,1,8652
"2013-06-12",4001,4300043149,1750,1,1750
"2013-06-12",4001,4300043551,2303,1,2303
"2013-06-12",4001,4300052450,2615,1,2615
"2013-06-12",4001,4300058415,4050,1,4050
"2013-06-12",4001,4300058616,3225,1,3225
"2013-06-12",4001,4300058931,2020,1,2020
"2013-06-12",4001,4300059938,4143,1,4143
"2013-06-12",4001,4900000378,149,1,149
"2013-06-12",4001,4900000598,199,1,199
"2013-06-12",4001,4900001052,98,1,98
"2013-06-13",4001,4100027766,1295,1,1295
"2013-06-13",4001,4100027823,545,1,545
"2013-06-13",4001,4100041592,1529,1,1529
"2013-06-13",4001,4300026146,1680,1,1680
"2013-06-13",4001,4300030974,2870,1,2870
"2013-06-13",4001,4300037017,7911,1,7911
"2013-06-13",4001,4300043454,4249,1,4249
"2013-06-13",4001,4300043771,13427,1,13427
"2013-06-13",4001,4300044840,1405,1,1405
"2013-06-13",4001,4300058888,5703,1,5703
"2013-06-13",4001,4300061197,2590,1,2590
"2013-06-13",4001,4900000544,99,1,99
"2013-06-13",4001,4900001027,99,1,99
"2013-06-13",4001,4900001027,99,2,198
"2013-06-14",4001,4100013450,3518,1,3518
"2013-06-14",4001,4100027456,4270,1,4270
"2013-06-14",4001,4100028069,464,1,464
"2013-06-14",4001,4300023583,3874,1,3874
"2013-06-14",4001,4300037365,3030,1,3030
"2013-06-14",4001,4300037645,1675,1,1675
"2013-06-14",4001,4300041487,7380,1,7380
"2013-06-14",4001,4300042286,2689,1,2689
"2013-06-14",4001,4300043473,5645,1,5645
"2013-06-14",4001,4300052621,3519,1,3519
"2013-06-14",4001,4300054325,2585,1,2585
"2013-06-14",4001,4300058110,5894,1,5894
"2013-06-14",4001,4300058486,3335,1,3335
"2013-06-14",4001,4300059206,2600,1,2600
"2013-06-14",4001,4300059920,4625,1,4625
"2013-06-14",4001,4900000357,99,1,99
"2013-06-14",4001,4900001040,99,1,99
"2013-06-15",4001,4100006481,260,1,260
"2013-06-15",4001,4100016928,3039,1,3039
"2013-06-15",4001,4100024127,3199,1,3199
"2013-06-15",4001,4100024713,619,1,619
"2013-06-15",4001,4100028435,4397,1,4397
"2013-06-15",4001,4100041173,2447,1,2447
"2013-06-15",4001,4100041628,995,1,995
"2013-06-15",4001,4300037365,2186,1,2186
"2013-06-15",4001,4300043440,4119,1,4119
"2013-06-15",4001,4300044702,9434,1,9434
"2013-06-15",4001,4300058445,6814,1,6814
"2013-06-15",4001,4300058462,515,1,515
"2013-06-15",4001,4300058604,5163,1,5163
"2013-06-15",4001,4900001058,99,1,99
"2013-06-15",4001,4900001063,99,1,99
"2013-06-16",4001,4100027820,435,1,435
"2013-06-16",4001,4100027824,290,1,290
"2013-06-16",4001,4100027949,445,1,445
"2013-06-16",4001,4100027982,1559,1,1559
"2013-06-16",4001,4100041918,650,1,650
"2013-06-16",4001,4300009583,1869,1,1869
"2013-06-16",4001,4300021826,6605,1,6605
"2013-06-16",4001,4300036855,7075,1,7075
"2013-06-16",4001,4300043302,555,1,555
"2013-06-16",4001,4300043947,1984,1,1984
"2013-06-16",4001,4300044150,2573,1,2573
"2013-06-16",4001,4300059388,6130,1,6130
"2013-06-16",4001,4900000357,99,1,99
"2013-06-16",4001,4900001052,99,1,99
"2013-06-16",4001,4900001156,98,1,98
"2013-06-17",4001,4100006481,225,1,225
"2013-06-17",4001,4100016009,539,1,539
"2013-06-17",4001,4100016200,2388,1,2388
"2013-06-17",4001,4100041055,345,1,345
"2013-06-17",4001,4300036961,19361,1,19361
"2013-06-17",4001,4300037207,1689,1,1689
"2013-06-17",4001,4300037365,2429,1,2429
"2013-06-17",4001,4300043014,9259,1,9259
"2013-06-17",4001,4300043490,4580,1,4580
"2013-06-17",4001,4300059338,5223,1,5223
"2013-06-17",4001,4900001027,99,1,99
"2013-06-17",4001,4900001028,98,1,98
"2013-06-17",4001,4900001063,99,1,99
"2013-06-17",4001,4900001067,149,1,149
"2013-06-18",4001,4100035817,4619,1,4619
"2013-06-18",4001,4300004924,5895,1,5895
"2013-06-18",4001,4300017797,3415,1,3415
"2013-06-18",4001,4300019344,5660,1,5660
"2013-06-18",4001,4300026718,8159,1,8159
"2013-06-18",4001,4300036845,6015,1,6015
"2013-06-18",4001,4300036900,4750,1,4750
"2013-06-18",4001,4300041880,2919,1,2919
"2013-06-18",4001,4300042690,4147,1,4147
"2013-06-18",4001,4300049591,3415,1,3415
"2013-06-18",4001,4300058615,4520,1,4520
"2013-06-18",4001,4300058993,4166,1,4166
"2013-06-18",4001,4900001027,99,1,99
"2013-06-18",4001,4900001047,99,1,99
"2013-06-19",4001,4100010447,540,1,540
"2013-06-19",4001,4100024220,11687,1,11687
"2013-06-19",4001,4100028147,760,1,760
"2013-06-19",4001,4100028372,2267,1,2267
"2013-06-19",4001,4100040929,8735,1,8735
"2013-06-19",4001,4300018020,3020,1,3020
"2013-06-19",4001,4300037097,3160,1,3160
"2013-06-19",4001,4300040837,13756,1,13756
"2013-06-19",4001,4300041902,4520,1,4520
"2013-06-19",4001,4300044865,7135,1,7135
"2013-06-19",4001,4300059186,7800,1,7800
"2013-06-19",4001,4300059205,4759,1,4759
"2013-06-19",4001,4300060786,4735,1,4735
"2013-06-19",4001,4900001052,99,1,99
"2013-06-19",4001,4900001052,99,2,198
"2013-06-19",4001,4900001067,149,1,149
"2013-06-20",4001,4100024287,1610,1,1610
"2013-06-20",4001,4100028056,2197,1,2197
"2013-06-20",4001,4100028063,6191,1,6191
"2013-06-20",4001,4300006518,870,1,870
"2013-06-20",4001,4300009578,2135,1,2135
"2013-06-20",4001,4300037115,4522,1,4522
"2013-06-20",4001,4300039242,1470,1,1470
"2013-06-20",4001,4300042876,7509,1,7509
"2013-06-20",4001,4300044411,6999,1,6999
"2013-06-20",4001,4300059277,14257,1,14257
"2013-06-20",4001,4900001047,99,1,99
"2013-06-20",4001,4900001052,99,1,99
"2013-06-20",4001,4900001067,149,1,149
"2013-06-21",4001,4100024289,229,1,229
"2013-06-21",4001,4100024316,2888,1,2888
"2013-06-21",4001,4300041212,2695,1,2695
"2013-06-21",4001,4300043168,2409,1,2409
"2013-06-21",4001,4300044654,2740,1,2740
"2013-06-21",4001,4300059036,4824,1,4824
"2013-06-21",4001,4300059114,1637,1,1637
"2013-06-21",4001,4900001063,99,1,99
"2013-06-22",4001,4100024339,5663,1,5663
"2013-06-22",4001,4100027914,1639,1,1639
"2013-06-22",4001,4100035510,2407,1,2407
"2013-06-22",4001,4100041214,4988,1,4988
"2013-06-22",4001,4300000384,4019,1,4019
"2013-06-22",4001,4300007622,7649,1,7649
"2013-06-22",4001,4300037658,3229,1,3229
"2013-06-22",4001,4300042979,4615,1,4615
"2013-06-22",4001,4300043656,3583,1,3583
"2013-06-22",4001,4300058693,2460,1,2460
"2013-06-22",4001,4300059178,7039,1,7039
"2013-06-22",4001,4300059449,1955,1,1955
"2013-06-22",4001,4300059473,5190,1,5190
"2013-06-22",4001,4300060838,8056,1,8056
"2013-06-22",4001,4900000544,98,1,98
"2013-06-22",4001,4900001058,98,1,98
"2013-06-22",4001,4900001067,149,1,149
"2013-06-23",4001,4100000181,4485,1,4485
"2013-06-23",4001,4100027784,1589,1,1589
"2013-06-23",4001,4100041207,3620,1,3620
"2013-06-23",4001,4300008129,3625,1,3625
"2013-06-23",4001,4300024301,1889,1,1889
"2013-06-23",4001,4300040669,2949,1,2949
"2013-06-23",4001,4300042903,4320,1,4320
"2013-06-23",4001,4300043079,19577,1,19577
"2013-06-23",4001,4300044332,21377,1,21377
"2013-06-23",4001,4300058808,5710,1,5710
"2013-06-23",4001,4900001079,29,1,29
"2013-06-24",4001,4100005041,799,1,799
"2013-06-24",4001,4100006747,250,1,250
"2013-06-24",4001,4100006754,200,1,200
"2013-06-24",4001,4100024327,1322,1,1322
"2013-06-24",4001,4300015840,1905,1,1905
"2013-06-24",4001,4300036876,6589,1,6589
"2013-06-24",4001,4300037384,6740,1,6740
"2013-06-24",4001,4300037462,7820,1,7820
"2013-06-24",4001,4300042795,1910,1,1910
"2013-06-24",4001,4300043139,1465,1,1465
"2013-06-24",4001,4300043491,4475,1,4475
"2013-06-24",4001,4300044483,1665,1,1665
"2013-06-24",4001,4300058887,5625,1,5625
"2013-06-24",4001,4300059224,2146,1,2146
"2013-06-24",4001,4900000357,99,1,99
"2013-06-24",4001,4900000544,99,1,99
"2013-06-24",4001,4900001027,99,1,99
"2013-06-24",4001,4900001047,99,1,99
"2013-06-25",4001,4100024221,3766,1,3766
"2013-06-25",4001,4100034290,639,1,639
"2013-06-25",4001,4100034522,199,1,199
"2013-06-25",4001,4300000677,4950,1,4950
"2013-06-25",4001,4300008133,4055,1,4055
"2013-06-25",4001,4300041459,4351,1,4351
"2013-06-25",4001,4300041684,6985,1,6985
"2013-06-25",4001,4300042801,4455,1,4455
"2013-06-25",4001,4300050349,2659,1,2659
"2013-06-25",4001,4300058794,1959,1,1959
"2013-06-25",4001,4300058886,5765,1,5765
"2013-06-25",4001,4300060022,3805,1,3805
"2013-06-25",4001,4900001027,99,1,99
"2013-06-25",4001,4900001031,149,1,149
"2013-06-25",4001,4900001047,99,1,99
"2013-06-25",4001,4900001050,99,1,99
"2013-06-25",4001,4900001067,148,1,148
"2013-06-25",4001,4900001316,314,1,314
"2013-06-26",4001,4100006768,145,1,145
"2013-06-26",4001,4100024257,3799,1,3799
"2013-06-26",4001,4100024720,2582,1,2582
"2013-06-26",4001,4100027772,329,1,329
"2013-06-26",4001,4100038339,319,1,319
"2013-06-26",4001,4100040631,95,1,95
"2013-06-26",4001,4100040913,12924,1,12924
"2013-06-26",4001,4100041160,7903,1,7903
"2013-06-26",4001,4300005804,3364,1,3364
"2013-06-26",4001,4300008228,6266,1,6266
"2013-06-26",4001,4300023270,5249,1,5249
"2013-06-26",4001,4300043362,4868,1,4868
"2013-06-26",4001,4300043761,6879,1,6879
"2013-06-26",4001,4300044773,11175,1,11175
"2013-06-26",4001,4300059421,991,1,991
"2013-06-26",4001,4900001029,98,1,98
"2013-06-26",4001,4900001031,148,1,148
"2013-06-26",4001,4900001050,99,1,99
"2013-06-27",4001,4100024458,4753,1,4753
"2013-06-27",4001,4100028222,4527,1,4527
"2013-06-27",4001,4100041251,7191,1,7191
"2013-06-27",4001,4300009578,2135,1,2135
"2013-06-27",4001,4300043794,2050,1,2050
"2013-06-27",4001,4900001027,99,1,99
"2013-06-28",4001,4100028715,620,1,620
"2013-06-28",4001,4100040889,249,1,249
"2013-06-28",4001,4300018807,3300,1,3300
"2013-06-28",4001,4300042520,465,1,465
"2013-06-28",4001,4300052376,2084,1,2084
"2013-06-28",4001,4300058572,3205,1,3205
"2013-06-29",4001,4100024466,4225,1,4225
"2013-06-29",4001,4100028105,219,1,219
"2013-06-29",4001,4100028370,1515,1,1515
"2013-06-29",4001,4100040074,2868,1,2868
"2013-06-29",4001,4300026050,2511,1,2511
"2013-06-29",4001,4300041095,3330,1,3330
"2013-06-29",4001,4300042776,4654,1,4654
"2013-06-29",4001,4300044544,855,1,855
"2013-06-29",4001,4300049873,4600,1,4600
"2013-06-29",4001,4300058766,2510,1,2510
"2013-06-29",4001,4900000378,149,1,149
"2013-06-29",4001,4900001027,98,1,98
"2013-06-29",4001,4900001058,98,1,98
"2013-06-29",4001,4900001063,99,1,99
"2013-06-29",4001,4900001067,149,1,149
"2013-06-30",4001,4100006789,170,1,170
"2013-06-30",4001,4100027963,245,1,245
"2013-06-30",4001,4100028073,3300,1,3300
"2013-06-30",4001,4100028834,5189,1,5189
"2013-06-30",4001,4100040870,175,1,175
"2013-06-30",4001,4100041027,205,1,205
"2013-06-30",4001,4100041059,3669,1,3669
"2013-06-30",4001,4300017109,170,1,170
"2013-06-30",4001,4300040748,4075,1,4075
"2013-06-30",4001,4300058560,3015,1,3015
"2013-07-01",4001,4300002730,1925,1,1925
"2013-07-01",4001,4300037154,2399,1,2399
"2013-07-01",4001,4300037272,2930,1,2930
"2013-07-01",4001,4300037347,8444,1,8444
"2013-07-01",4001,4300040899,3920,1,3920
"2013-07-01",4001,4300042008,4585,1,4585
"2013-07-01",4001,4300042868,3175,1,3175
"2013-07-01",4001,4300042999,6334,1,6334
"2013-07-01",4001,4300043308,4475,1,4475
"2013-07-01",4001,4300044413,3760,1,3760
"2013-07-01",4001,4300044507,4410,1,4410
"2013-07-01",4001,4300058491,4415,1,4415
"2013-07-01",4001,4300059089,4460,1,4460
"2013-07-01",4001,4900001029,99,1,99
"2013-07-01",4001,4900001047,99,1,99
"2013-07-01",4001,4900001077,99,1,99
"2013-07-02",4001,4100008076,2647,1,2647
"2013-07-02",4001,4100040989,10961,1,10961
"2013-07-02",4001,4100041166,7031,1,7031
"2013-07-02",4001,4300037405,2663,1,2663
"2013-07-02",4001,4300042982,10215,1,10215
"2013-07-02",4001,4300044307,10884,1,10884
