Timestamp;item 1089;item 10960;item 1178;item 11827;item 1511;item 15934;item 16368;item 17248;item 18232;item 18291;item 19924;item 21275;item 21496;item 2171;item 2173;item 22385;item 23367;item 24101;item 24340;item 24692;item 24960;item 25208;item 25673;item 25714;item 26808;item 2695;item 27149;item 27474;item 27475;item 27808;item 28269;item 28560;item 28632;item 28654;item 29014;item 29416;item 29428;item 29673;item 31080;item 31454;item 31978;item 32289;item 32653;item 32768;item 33324;item 33335;item 34190;item 34280;item 34647;item 35081;item 37419;item 37449;item 38291;item 38417;item 38760;item 38881;item 39634;item 4009;item 40485;item 40909;item 41994;item 42633;item 42697;item 43073;item 43486;item 44981;item 45097;item 46316;item 46596;item 46766;item 47988;item 48206;item 48342;item 50535;item 52499;item 52601;item 61354;item 62654;item 63068;item 65040;item 65447;item 65672;item 66201;item 67270;item 68125;item 684;item 68499;item 69226;item 69274;item 69398;item 75233;item 76722;item 76866;item 79654;item 79747;item 81560;item 83350;item 8373;item 87993;item 896;item 89787;item 91285;item 91845;item 93627;item 93634;item 96260;item 96880;item 97952;item 99146;item 99147
2006-12-03;1.0;1.0;1.0;5.0;1.0;1.0;4.0;2.0;1.0;2.0;3.0;2.0;0.394;3.0;0.0;3.0;0.0;0.0;1.0;2.0;1.0;1.0;5.0;0.124;4.0;2.0;2.0;0.0;;1.0;2.0;;;5.0;0.844;1.0;2.0;2.0;0.0;18.0;4.0;5.0;2.0;2.0;1.0;0.0;13.0;0.522;2.0;2.0;0.0;0.0;4.0;10.0;2.0;0.0;2.306;2.0;2.0;7.0;;0.0;0.0;0.0;0.316;2.0;1.0;1.0;0;7.144;0.0;4.0;7.0;10.0;;2.0;4.0;0.144;2.0;1.0;0.518;0.0;0.0;6.0;0.0;4.0;2.0;5.0;1.0;0.0;;;7.0;0.0;0.0;55.0;;3.0;2.0;2.0;0.0;;;;;;;;;
2006-12-04;0.0;5.0;1.0;2.0;0.0;;2.0;0.0;7.0;4.0;0.0;2.0;0.434;6.0;2.0;3.0;0.0;0.0;1.0;3.0;2.0;7.0;9.0;0.582;4.0;0.0;0.0;2.0;;1.0;8.0;;;2.0;0.788;8.0;2.0;0.0;0.0;10.0;5.0;0.0;0.0;3.0;0.0;0.0;12.0;0.452;2.0;4.0;0.0;1.0;3.0;9.0;0.0;3.0;5.42;1.0;0.0;7.0;;2.0;2.0;0.0;0.2;2.0;4.0;4.0;0.591;0.46;3.0;4.0;6.0;3.0;;2.0;2.0;0.484;6.0;4.0;0.0;0.0;0.0;5.0;0.0;3.0;3.0;3.0;3.0;6.0;;;2.0;0.0;0.0;55.0;;0.0;2.0;0.0;2.0;;;;;;;;;
2006-12-05;;5.0;1.0;4.0;2.0;1.0;0.0;1.0;4.0;4.0;0.0;1.0;0.298;;1.0;2.0;0.0;1.0;0.0;4.0;4.0;6.0;8.0;1.214;5.0;2.0;0.0;2.0;;4.0;1.0;;;2.0;0.382;4.0;0.0;2.0;0.0;8.0;2.0;3.0;1.0;0.0;0.0;2.0;14.0;3.58;1.0;6.0;1.0;1.0;5.0;2.0;0.0;1.0;1.772;3.0;1.0;10.0;;0.0;1.0;0.0;0.162;1.0;4.0;3.0;1.698;;2.0;0.0;7.0;4.0;;0.0;2.0;0;5.0;2.0;0.496;0.0;0.0;8.0;0.0;4.0;1.0;3.0;1.0;2.0;;;5.0;0.0;6.0;6.0;;2.0;2.0;3.0;2.0;;;;;;;;;
2006-12-06;1.0;7.0;1.0;3.0;0.0;0.0;2.0;0.0;2.0;2.0;2.0;5.0;0.502;;2.0;6.0;1.084;4.0;2.0;3.0;6.0;0.0;5.0;0.138;4.0;0.0;0.0;1.0;;1.0;4.0;;;1.0;0.938;5.0;0.0;2.0;0.0;7.0;3.0;3.0;2.0;4.0;2.0;1.0;6.0;1.086;0.0;1.0;0.0;1.0;1.0;1.0;2.0;1.0;2.364;3.0;3.0;6.0;;0.0;1.0;0.0;0.2;1.0;2.0;1.0;2.062;1.644;2.0;1.0;3.0;11.0;;2.0;2.0;0;4.0;0.0;1.063;0.0;0.0;8.0;1.0;6.0;1.0;5.0;2.0;0.0;;;3.0;0.0;0.0;12.0;;2.0;1.0;2.0;2.0;;;;;;;;;
2006-12-07;0.0;1.0;3.0;4.0;2.0;1.0;0.0;;4.0;2.0;1.0;1.0;0.228;2.0;1.0;12.0;1.694;0.0;2.0;4.0;4.0;;10.0;0.786;2.0;0.0;3.0;2.0;;2.0;2.0;;;1.0;1.888;3.0;1.0;1.0;0.0;4.0;5.0;0.0;1.0;7.0;0.0;2.0;12.0;4.796;1.0;0.0;0.0;1.0;5.0;4.0;4.0;1.0;2.086;2.0;0.0;3.0;;1.0;1.0;0.0;0.182;2.0;0.0;5.0;1.45;2.796;2.0;5.0;4.0;7.0;;0.0;2.0;0;1.0;0.0;0.435;0.0;0.0;3.0;3.0;2.0;0.0;2.0;2.0;4.0;;;4.0;0.0;;52.0;;2.0;0.0;4.0;2.0;;;;;;;;;
2006-12-08;0.0;1.0;1.0;4.0;0.0;3.0;0.0;;1.0;6.0;1.0;4.0;0.892;5.0;4.0;10.0;0.546;1.0;1.0;1.0;0.0;;7.0;0.248;2.0;0.0;1.0;3.0;;0.0;2.0;;;8.0;1.61;4.0;6.0;4.0;0.0;2.0;6.0;3.0;2.0;2.0;2.0;2.0;14.0;5.706;2.0;4.0;0.0;2.0;2.0;2.0;2.0;0.0;3.04;6.0;0.0;1.0;;;4.0;0.0;0.174;1.0;1.0;1.0;1.072;4.068;3.0;2.0;7.0;5.0;;1.0;2.0;0.212;0.0;1.0;0.0;0.0;0.0;1.0;2.0;3.0;1.0;3.0;0.0;1.0;;;4.0;2.0;;36.0;;3.0;0.0;0.0;2.0;;;;;;;;;
2006-12-09;0.0;6.0;1.0;1.0;1.0;0.0;0.0;;1.0;0.0;1.0;4.0;0.892;4.0;4.0;5.0;1.518;6.0;0.0;0.0;7.0;;13.0;0;3.0;1.0;1.0;1.0;;0.0;0.0;;;2.0;2.568;1.0;5.0;0.0;0.0;6.0;0.0;6.0;0.0;2.0;3.0;1.0;10.0;1.348;1.0;5.0;1.0;1.0;3.0;5.0;1.0;2.0;3.89;1.0;3.0;1.0;;0.0;1.0;0.0;0.0;2.0;1.0;3.0;2.734;6;0.0;0.0;0.0;6.0;;3.0;3.0;0.786;0.0;0.0;0.416;0.0;0.0;2.0;3.0;3.0;3.0;6.0;2.0;1.0;;;3.0;3.0;;31.0;;2.0;0.0;0.0;1.0;;;;;;;;;
2006-12-10;1.0;1.0;2.0;3.0;4.0;0.0;0.0;;2.0;1.0;2.0;2.0;0.806;3.0;4.0;5.0;0.0;1.0;1.0;0.0;15.0;;5.0;0;4.0;2.0;0.0;3.0;;1.0;0.0;;;3.0;2.38;1.0;3.0;0.0;0.0;6.0;5.0;5.0;3.0;0.0;2.0;0.0;10.0;2.992;5.0;2.0;0.0;2.0;8.0;4.0;1.0;2.0;3.076;0.0;2.0;6.0;;2.0;3.0;0.0;1.402;2.0;0.0;1.0;0;0;0.0;0.0;0.0;0.0;;0.0;4.0;0.156;0.0;0.0;0.584;0.0;0.0;5.0;1.0;4.0;3.0;5.0;2.0;1.0;;;5.0;0.0;;38.0;;5.0;0.0;2.0;2.0;;;;;;;;;
2006-12-11;0.0;2.0;1.0;3.0;0.0;1.0;2.0;;2.0;2.0;0.0;;1.12;4.0;2.0;;3.02;0.0;1.0;2.0;6.0;;8.0;0;7.0;0.0;0.0;2.0;;0.0;1.0;;;6.0;0.916;4.0;1.0;2.0;0.0;7.0;4.0;5.0;2.0;3.0;2.0;3.0;5.0;2.952;0.0;4.0;1.0;1.0;3.0;5.0;1.0;0.0;2.792;1.0;0.0;2.0;;2.0;3.0;2.0;0.586;1.0;2.0;1.0;2.068;3.888;1.0;1.0;3.0;0.0;;2.0;5.0;;4.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;8.0;0.0;1.0;;;3.0;1.0;;41.0;;4.0;1.0;2.0;1.0;;;;;;;;;
2006-12-12;1.0;4.0;3.0;2.0;0.0;0.0;0.0;;1.0;1.0;1.0;0.0;0;3.0;2.0;0.0;1.018;2.0;2.0;2.0;4.0;;8.0;0.77;2.0;2.0;0.0;3.0;;2.0;2.0;;;2.0;0.822;1.0;2.0;1.0;0.0;17.0;4.0;4.0;1.0;1.0;1.0;1.0;8.0;1.082;2.0;1.0;1.0;2.0;6.0;6.0;2.0;1.0;1.114;1.0;0.0;1.0;;3.0;2.0;2.0;0.202;0.0;4.0;1.0;1.011;5.292;5.0;0.0;4.0;1.0;;1.0;1.0;0.154;5.0;0.0;0.542;0.0;0.0;5.0;1.0;4.0;2.0;7.0;1.0;4.0;;;3.0;0.0;;50.0;;5.0;1.0;3.0;1.0;;;;;;;;;
2006-12-13;1.0;3.0;1.0;4.0;1.0;0.0;2.0;;0.0;2.0;2.0;2.0;0.242;5.0;1.0;8.0;0.62;0.0;1.0;0.0;4.0;;8.0;0.244;4.0;3.0;1.0;3.0;;1.0;0.0;;;0.0;0.0;1.0;3.0;0.0;0.0;13.0;4.0;4.0;0.0;1.0;0.0;1.0;10.0;0.692;3.0;3.0;0.0;3.0;8.0;3.0;1.0;4.0;1.612;0.0;1.0;1.0;;;1.0;2.0;0.416;0.0;2.0;5.0;0.525;0.454;0.0;1.0;8.0;2.0;;3.0;0.0;0.498;4.0;1.0;1.443;0.0;0.0;3.0;2.0;5.0;2.0;1.0;0.0;4.0;;;0.0;1.0;;37.0;;5.0;0.0;2.0;0.0;;;;;;;;;
2006-12-14;0.0;2.0;2.0;8.0;1.0;0.0;4.0;;4.0;0.0;1.0;4.0;0;2.0;3.0;6.0;1.63;2.0;1.0;2.0;0.0;;8.0;0.104;7.0;2.0;1.0;4.0;;1.0;2.0;;;6.0;2.882;3.0;2.0;4.0;0.0;4.0;7.0;0.0;1.0;2.0;0.0;0.0;14.0;3.17;0.0;0.0;0.0;1.0;7.0;11.0;0.0;4.0;3.078;1.0;5.0;4.0;;3.0;5.0;4.0;0.232;;3.0;3.0;1.665;0.488;2.0;1.0;5.0;6.0;;1.0;2.0;0.29;2.0;0.0;0.925;0.0;0.0;3.0;1.0;2.0;3.0;2.0;1.0;2.0;;;1.0;3.0;;35.0;;1.0;0.0;0.0;0.0;;;;;;;;;
2006-12-15;3.0;2.0;1.0;4.0;0.0;2.0;0.0;;0.0;0.0;1.0;;0.318;4.0;1.0;5.0;2.968;2.0;6.0;2.0;6.0;;9.0;0.902;6.0;2.0;3.0;1.0;;0.0;1.0;;;3.0;0.0;4.0;5.0;2.0;0.0;7.0;4.0;4.0;0.0;2.0;0.0;0.0;25.0;4.408;3.0;2.0;6.0;4.0;5.0;8.0;0.0;0.0;2.078;6.0;4.0;1.0;;2.0;2.0;4.0;0.422;;2.0;3.0;3.153;4.098;2.0;3.0;0.0;5.0;;7.0;5.0;0.318;3.0;0.0;0.0;;0.0;4.0;1.0;4.0;4.0;4.0;2.0;6.0;;;3.0;0.0;;23.0;;2.0;2.0;1.0;1.0;;;;;;;;;
2006-12-16;4.0;2.0;2.0;0.0;1.0;1.0;3.0;;2.0;1.0;0.0;0.0;0.782;2.0;4.0;12.0;1.074;2.0;0.0;0.0;2.0;;5.0;0.588;3.0;1.0;1.0;0.0;;1.0;2.0;;;2.0;1.594;3.0;8.0;4.0;0.0;8.0;3.0;4.0;2.0;4.0;0.0;0.0;10.0;1.726;0.0;3.0;2.0;1.0;9.0;10.0;0.0;0.0;4.048;3.0;9.0;2.0;;1.0;1.0;2.0;0.484;2.0;0.0;1.0;1.113;4.408;0.0;2.0;4.0;2.0;;0.0;1.0;0.578;3.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;2.0;2.0;2.0;2.0;;;3.0;0.0;;31.0;;5.0;1.0;0.0;0.0;;;;;;;;;
2006-12-17;2.0;1.0;2.0;6.0;0.0;0.0;2.0;;0.0;0.0;0.0;2.0;0.312;2.0;2.0;3.0;0.596;2.0;3.0;0.0;2.0;;6.0;0;8.0;2.0;0.0;0.0;;0.0;4.0;;;4.0;3.034;4.0;6.0;2.0;0.0;4.0;6.0;6.0;0.0;1.0;2.0;4.0;8.0;2.058;2.0;3.0;3.0;0.0;11.0;3.0;1.0;0.0;1.982;2.0;5.0;4.0;;3.0;1.0;6.0;0.638;0.0;2.0;1.0;0;2.596;0.0;2.0;7.0;1.0;;0.0;1.0;0;1.0;0.0;1.011;2.0;0.0;4.0;1.0;4.0;2.0;2.0;1.0;1.0;;;3.0;1.0;;19.0;;1.0;1.0;2.0;0.0;;;;;;;;;
2006-12-18;2.0;2.0;1.0;7.0;0.0;2.0;0.0;;0.0;0.0;4.0;3.0;0.102;1.0;4.0;5.0;1.058;0.0;1.0;3.0;4.0;;7.0;0.654;5.0;0.0;1.0;3.0;;1.0;1.0;;;3.0;0.978;1.0;6.0;3.0;0.0;0.0;5.0;3.0;0.0;6.0;0.0;0.0;14.0;0.59;2.0;3.0;1.0;2.0;0.0;1.0;1.0;;3.324;5.0;0.0;6.0;;0.0;0.0;4.0;0.66;0.0;4.0;5.0;0.997;4.132;4.0;;7.0;0.0;;2.0;5.0;0;4.0;0.0;0.554;1.0;0.0;3.0;0.0;4.0;2.0;4.0;1.0;1.0;;;1.0;1.0;;44.0;;6.0;0.0;2.0;0.0;;;;;;;;;
2006-12-19;1.0;3.0;3.0;3.0;0.0;0.0;5.0;;2.0;0.0;1.0;3.0;0.432;3.0;1.0;10.0;1.102;0.0;0.0;0.0;8.0;;1.0;1.036;2.0;3.0;1.0;1.0;;0.0;1.0;;;2.0;2.136;0.0;3.0;2.0;0.0;4.0;1.0;5.0;0.0;3.0;1.0;1.0;10.0;4.512;0.0;1.0;1.0;;6.0;3.0;0.0;0.0;3.84;11.0;5.0;4.0;;1.0;0.0;2.0;0.4;0.0;0.0;0.0;1.488;2.226;2.0;1.0;4.0;2.0;;1.0;2.0;0;6.0;0.0;0.0;1.0;0.0;7.0;1.0;3.0;2.0;8.0;3.0;4.0;;;1.0;0.0;;34.0;;2.0;0.0;2.0;0.0;;;;;;;;;
2006-12-20;0.0;1.0;2.0;1.0;1.0;1.0;6.0;;1.0;1.0;2.0;3.0;0;3.0;1.0;8.0;1.046;0.0;1.0;0.0;0.0;;5.0;0;4.0;2.0;1.0;0.0;;1.0;1.0;;;3.0;1.594;2.0;3.0;0.0;0.0;4.0;8.0;2.0;2.0;0.0;2.0;1.0;5.0;0.768;1.0;4.0;2.0;3.0;4.0;18.0;2.0;2.0;3.102;6.0;0.0;3.0;;1.0;1.0;3.0;0.386;1.0;4.0;3.0;0.59;6.428;0.0;1.0;2.0;1.0;;1.0;1.0;0;2.0;0.0;0.506;4.0;0.0;9.0;0.0;10.0;3.0;2.0;1.0;6.0;;;4.0;0.0;;34.0;;1.0;0.0;0.0;0.0;;;;;;;;;
2006-12-21;;0.0;2.0;4.0;0.0;0.0;2.0;;3.0;1.0;1.0;0.0;0.192;4.0;1.0;9.0;1.888;1.0;1.0;2.0;2.0;;6.0;0.724;1.0;1.0;1.0;0.0;;1.0;3.0;;;1.0;4.124;5.0;1.0;3.0;0.0;7.0;2.0;4.0;0.0;2.0;1.0;0.0;5.0;1.904;3.0;0.0;4.0;1.0;7.0;2.0;1.0;1.0;4.054;2.0;0.0;4.0;;3.0;0.0;5.0;0.204;1.0;5.0;1.0;0.555;1.314;0.0;3.0;0.0;3.0;;11.0;1.0;0.768;1.0;0.0;0.516;2.0;0.0;7.0;0.0;4.0;4.0;5.0;1.0;3.0;;;2.0;3.0;;55.0;;1.0;3.0;5.0;;;;;;;;;;
2006-12-22;3.0;4.0;2.0;1.0;0.0;3.0;0.0;;3.0;0.0;1.0;2.0;0;5.0;2.0;3.0;2.616;0.0;2.0;5.0;2.0;;11.0;1.176;7.0;0.0;0.0;1.0;;1.0;4.0;;;1.0;1.074;1.0;6.0;1.0;0.0;3.0;6.0;9.0;0.0;4.0;0.0;0.0;9.0;2.996;3.0;0.0;0.0;2.0;3.0;6.0;0.0;0.0;3.764;12.0;0.0;2.0;;1.0;1.0;3.0;0.748;2.0;1.0;1.0;2.252;5.442;0.0;1.0;2.0;2.0;;4.0;3.0;0.164;5.0;0.0;0.0;1.0;0.0;9.0;0.0;7.0;3.0;2.0;1.0;0.0;;;1.0;2.0;;30.0;;2.0;2.0;2.0;;;;;;;;;;
2006-12-23;4.0;3.0;3.0;1.0;1.0;2.0;2.0;;1.0;3.0;1.0;3.0;0;2.0;1.0;5.0;1.9;1.0;2.0;2.0;2.0;;8.0;0.496;7.0;1.0;3.0;4.0;;0.0;1.0;;;1.0;0.0;2.0;0.0;4.0;0.0;5.0;6.0;3.0;0.0;2.0;4.0;2.0;8.0;3.05;4.0;1.0;2.0;0.0;2.0;3.0;0.0;1.0;5.38;3.0;0.0;3.0;;3.0;0.0;1.0;0.19;0.0;0.0;2.0;0.519;7.644;0.0;0.0;2.0;6.0;;1.0;5.0;0.822;6.0;0.0;0.0;2.0;0.0;4.0;3.0;1.0;0.0;4.0;1.0;0.0;;;3.0;0.0;;31.0;;6.0;0.0;1.0;;;;;;;;;;
2006-12-24;0.0;2.0;3.0;7.0;2.0;1.0;1.0;;0.0;4.0;3.0;0.0;0;2.0;2.0;2.0;0.0;1.0;2.0;3.0;2.0;;10.0;0.424;4.0;1.0;0.0;0.0;;0.0;3.0;;;1.0;2.032;1.0;2.0;0.0;0.0;9.0;4.0;5.0;0.0;4.0;3.0;6.0;6.0;2.554;1.0;5.0;0.0;0.0;2.0;5.0;1.0;0.0;0.422;3.0;0.0;6.0;;1.0;1.0;3.0;0.438;0.0;0.0;3.0;0;2.45;0.0;0.0;8.0;7.0;;3.0;2.0;0;2.0;0.0;1.043;0.0;0.0;10.0;0.0;4.0;2.0;6.0;6.0;2.0;;;0.0;0.0;;0.0;;4.0;2.0;4.0;;;;;;;;;;
2006-12-25;4.0;2.0;2.0;2.0;2.0;;1.0;;2.0;0.0;4.0;0.0;0;4.0;2.0;2.0;0.834;0.0;2.0;0.0;10.0;;10.0;0.746;3.0;1.0;0.0;0.0;;1.0;0.0;;;3.0;0.522;4.0;0.0;1.0;0.0;4.0;6.0;2.0;1.0;1.0;2.0;0.0;6.0;2.346;0.0;0.0;5.0;2.0;3.0;4.0;1.0;1.0;4.492;3.0;0.0;2.0;;3.0;2.0;2.0;0.602;2.0;2.0;1.0;0.501;4.558;6.0;2.0;3.0;5.0;;1.0;0.0;0.266;10.0;1.0;0.0;1.0;0.0;7.0;3.0;3.0;2.0;1.0;0.0;3.0;;;0.0;3.0;;20.0;;1.0;1.0;3.0;;;;;;;;;;
2006-12-26;0.0;0.0;0.0;6.0;2.0;1.0;0.0;;0.0;3.0;1.0;;0;6.0;3.0;5.0;2.246;0.0;1.0;1.0;2.0;;7.0;0.458;4.0;2.0;2.0;0.0;;3.0;7.0;;;5.0;0.0;2.0;6.0;3.0;0.0;9.0;8.0;2.0;0.0;0.0;2.0;0.0;7.0;0.77;3.0;2.0;1.0;1.0;0.0;4.0;0.0;;3.262;3.0;0.0;2.0;;1.0;2.0;0.0;0.462;;0.0;3.0;2.052;5.056;0.0;2.0;3.0;2.0;;1.0;0.0;0.252;3.0;0.0;0.494;0.0;0.0;4.0;0.0;4.0;2.0;4.0;1.0;2.0;;;1.0;1.0;;31.0;;4.0;3.0;3.0;;;;;;;;;;
2006-12-27;4.0;1.0;3.0;8.0;3.0;2.0;10.0;;3.0;;1.0;3.0;0;3.0;1.0;6.0;3.354;0.0;1.0;5.0;0.0;;9.0;0.732;4.0;3.0;0.0;1.0;;1.0;1.0;;;3.0;0.482;3.0;4.0;1.0;0.0;8.0;2.0;1.0;1.0;4.0;2.0;0.0;10.0;2.004;1.0;1.0;2.0;5.0;1.0;5.0;2.0;;2.252;3.0;0.0;7.0;;1.0;1.0;2.0;0.846;1.0;0.0;0.0;1.051;3.048;1.0;1.0;3.0;2.0;;1.0;2.0;;3.0;0.0;0.442;0.0;0.0;7.0;0.0;3.0;1.0;5.0;0.0;0.0;;;1.0;0.0;;43.0;;2.0;0.0;4.0;;;;;;;;;;
2006-12-28;3.0;4.0;0.0;4.0;2.0;1.0;5.0;;2.0;0.0;1.0;5.0;0;5.0;2.0;1.0;4.11;0.0;0.0;4.0;4.0;;5.0;2.4;8.0;4.0;1.0;0.0;;1.0;1.0;;;0.0;3.752;0.0;3.0;3.0;0.0;8.0;1.0;4.0;0.0;1.0;0.0;4.0;6.0;2.994;1.0;5.0;1.0;3.0;3.0;5.0;0.0;3.0;5.314;4.0;0.0;3.0;;1.0;0.0;3.0;0.0;1.0;0.0;1.0;1.036;4.124;1.0;3.0;3.0;1.0;;1.0;3.0;;2.0;0.0;0.0;;0.0;5.0;0.0;0.0;4.0;1.0;1.0;1.0;;;2.0;1.0;;49.0;;2.0;1.0;1.0;;;;;;;;;;
2006-12-29;3.0;1.0;8.0;7.0;1.0;1.0;8.0;;1.0;0.0;2.0;8.0;0;5.0;3.0;1.0;2.112;0.0;1.0;2.0;2.0;;6.0;0.7;6.0;1.0;1.0;0.0;;2.0;9.0;;;3.0;1.004;5.0;4.0;0.0;0.0;11.0;3.0;8.0;0.0;1.0;2.0;1.0;2.0;5.776;1.0;2.0;0.0;4.0;4.0;29.0;2.0;1.0;4.124;7.0;0.0;2.0;;4.0;0.0;3.0;0.208;2.0;0.0;4.0;3.268;7.066;2.0;1.0;4.0;4.0;;2.0;3.0;0.13;2.0;1.0;0.0;0.0;0.0;2.0;1.0;3.0;1.0;4.0;4.0;0.0;;;0.0;1.0;;33.0;;3.0;0.0;1.0;;;;;;;;;;
2006-12-30;7.0;4.0;0.0;2.0;2.0;;6.0;;2.0;;1.0;0.0;;9.0;5.0;1.0;1.52;0.0;0.0;2.0;10.0;;5.0;2;4.0;1.0;0.0;2.0;;0.0;0.0;;;1.0;0.0;2.0;3.0;0.0;0.0;4.0;3.0;5.0;1.0;3.0;2.0;2.0;1.0;2.578;1.0;7.0;2.0;0.0;1.0;1.0;0.0;0.0;;1.0;7.0;2.0;12.0;2.0;1.0;8.0;0.204;3.0;1.0;5.0;4.902;1;8.0;;2.0;0.0;;7.0;2.0;0;1.0;1.0;0.0;2.0;0.0;2.0;0.0;3.0;0.0;3.0;6.0;2.0;;;3.0;0.0;;51.0;;2.0;0.0;2.0;;;;;;;;;;
2006-12-31;11.0;0.0;1.0;1.0;1.0;5.0;2.0;;1.0;0.0;4.0;4.0;0;5.0;2.0;4.0;1.02;0.0;1.0;0.0;2.0;;8.0;0.634;7.0;0.0;1.0;0.0;;1.0;1.0;;;2.0;4.8;14.0;5.0;3.0;0.0;10.0;3.0;2.0;1.0;10.0;3.0;3.0;0.0;2.658;5.0;5.0;3.0;1.0;4.0;0.0;0.0;0.0;2.982;1.0;0.0;1.0;;3.0;1.0;1.0;1.406;9.0;2.0;3.0;2.014;5.718;1.0;1.0;4.0;2.0;;1.0;2.0;;8.0;0.0;1.021;0.0;0.0;3.0;1.0;2.0;1.0;1.0;1.0;2.0;;;0.0;0.0;;41.0;;2.0;2.0;3.0;;;;;;;;;;
2007-01-01;1.0;4.0;4.0;2.0;3.0;0.0;3.0;;4.0;1.0;0.0;0.0;0;0.0;3.0;2.0;4.148;0.0;0.0;2.0;2.0;;30.0;0;4.0;4.0;1.0;0.0;;0.0;0.0;;;5.0;0.846;6.0;3.0;0.0;0.0;7.0;6.0;3.0;1.0;3.0;1.0;1.0;6.0;0.682;4.0;1.0;1.0;0.0;1.0;0.0;3.0;1.0;0;1.0;0.0;2.0;;2.0;2.0;0.0;0.0;1.0;6.0;5.0;0.505;0;0.0;1.0;6.0;1.0;;1.0;4.0;0;3.0;0.0;0.499;0.0;0.0;7.0;1.0;3.0;4.0;2.0;2.0;2.0;;;4.0;2.0;;10.0;;2.0;2.0;0.0;;;;;;;;;;
2007-01-02;4.0;2.0;4.0;1.0;1.0;0.0;6.0;;7.0;5.0;1.0;3.0;0;4.0;3.0;6.0;2.432;2.0;0.0;2.0;4.0;;7.0;0;3.0;1.0;0.0;2.0;;2.0;4.0;;;1.0;0.562;1.0;7.0;0.0;0.0;3.0;3.0;2.0;1.0;3.0;1.0;1.0;6.0;1.522;1.0;0.0;0.0;0.0;2.0;3.0;2.0;1.0;0.436;5.0;0.0;2.0;;5.0;3.0;1.0;0.246;3.0;1.0;0.0;0.493;0;0.0;0.0;10.0;4.0;;1.0;2.0;0;5.0;1.0;0.0;0.0;0.0;4.0;1.0;2.0;2.0;3.0;5.0;3.0;;;4.0;3.0;;48.0;;2.0;1.0;0.0;;;;;;;;;;
2007-01-03;2.0;2.0;3.0;3.0;1.0;1.0;5.0;;1.0;5.0;4.0;2.0;0;2.0;6.0;8.0;0.608;0.0;1.0;0.0;2.0;;8.0;0.374;8.0;1.0;1.0;2.0;;0.0;3.0;;;2.0;0.0;6.0;2.0;3.0;0.0;4.0;1.0;2.0;0.0;1.0;0.0;1.0;11.0;1.838;1.0;1.0;2.0;2.0;0.0;4.0;0.0;0.0;1.836;3.0;0.0;5.0;;1.0;0.0;2.0;0.28;0.0;1.0;2.0;1.515;0;0.0;0.0;6.0;6.0;;1.0;0.0;0;1.0;0.0;0.961;2.0;0.0;8.0;2.0;2.0;2.0;2.0;1.0;2.0;;;2.0;0.0;;31.0;;3.0;1.0;1.0;;;;;;;;;;
2007-01-04;2.0;3.0;1.0;1.0;4.0;1.0;2.0;;1.0;2.0;2.0;3.0;0.758;4.0;4.0;6.0;1.008;1.0;4.0;1.0;2.0;;9.0;;5.0;4.0;1.0;1.0;;2.0;7.0;;;2.0;0.532;2.0;4.0;1.0;0.0;4.0;2.0;4.0;3.0;2.0;1.0;1.0;12.0;1.668;2.0;1.0;1.0;0.0;1.0;6.0;0.0;0.0;1.03;5.0;0.0;7.0;;0.0;1.0;3.0;0.0;2.0;1.0;3.0;1.589;0;4.0;2.0;3.0;1.0;;4.0;2.0;0;3.0;0.0;0.446;0.0;0.0;5.0;1.0;7.0;2.0;3.0;0.0;4.0;;;2.0;0.0;;6.0;;3.0;0.0;4.0;;;;;;;;;;
2007-01-05;1.0;2.0;1.0;3.0;2.0;0.0;7.0;;0.0;1.0;1.0;0.0;0.842;1.0;4.0;7.0;1.174;0.0;2.0;1.0;2.0;;8.0;0.428;5.0;1.0;1.0;1.0;;1.0;2.0;;;2.0;3.162;4.0;3.0;0.0;0.0;4.0;5.0;9.0;0.0;2.0;1.0;2.0;10.0;1.758;3.0;6.0;1.0;1.0;3.0;2.0;0.0;1.0;1.066;4.0;0.0;1.0;;2.0;8.0;3.0;0.446;0.0;1.0;0.0;1.045;0.884;0.0;2.0;0.0;3.0;;0.0;3.0;0.108;1.0;0.0;0.0;0.0;0.0;8.0;1.0;4.0;1.0;4.0;1.0;1.0;;;2.0;1.0;;0.0;;1.0;0.0;2.0;;;;;;;;;;
2007-01-06;2.0;2.0;0.0;3.0;2.0;1.0;7.0;;3.0;4.0;1.0;0.0;0;5.0;2.0;3.0;0.654;1.0;1.0;2.0;0.0;;5.0;0.222;5.0;2.0;0.0;0.0;;1.0;5.0;;;3.0;1.34;3.0;4.0;0.0;0.0;11.0;1.0;1.0;1.0;7.0;1.0;1.0;7.0;2.56;1.0;5.0;4.0;2.0;3.0;5.0;1.0;2.0;2.338;0.0;0.0;1.0;;1.0;1.0;1.0;0.694;3.0;5.0;2.0;1.573;1.154;1.0;1.0;7.0;1.0;;1.0;3.0;0;0.0;0.0;0.97;1.0;0.0;1.0;0.0;1.0;3.0;3.0;1.0;3.0;;;1.0;0.0;;19.0;;1.0;1.0;0.0;;;;;;;;;;
